,,5Base Avg:,-0.0334,-0.0273,-0.0083,BASELINE SUBTRACTED,,
12/12/2018 6:59:03.29,12/12/18,06:59:03:29,-0.033265,-0.02736,-0.008171,,,
12/12/2018 6:59:03.50,12/12/18,06:59:03:50,-0.033415,-0.0274,-0.008131,,,
12/12/2018 6:59:03.81,12/12/18,06:59:03:81,-0.033715,-0.02736,-0.008171,,,
12/12/2018 6:59:03.93,12/12/18,06:59:03:93,-0.033415,-0.02736,-0.008131,,,
12/12/2018 6:59:04.11,12/12/18,06:59:04:11,-0.033565,-0.02736,-0.008171,,,
12/12/2018 6:59:04.32,12/12/18,06:59:04:32,-0.033565,-0.02736,-0.008171,,,
12/12/2018 6:59:04.53,12/12/18,06:59:04:53,-0.033265,-0.0274,-0.008131,,,
12/12/2018 6:59:04.71,12/12/18,06:59:04:71,-0.033415,-0.02736,-0.008171,,,
12/12/2018 6:59:04.96,12/12/18,06:59:04:96,-0.033265,-0.0274,-0.008171,,,
12/12/2018 6:59:05.18,12/12/18,06:59:05:18,-0.033265,-0.02736,-0.008131,,,
12/12/2018 6:59:05.35,12/12/18,06:59:05:35,-0.033265,-0.0274,-0.008171,,,
12/12/2018 6:59:05.56,12/12/18,06:59:05:56,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:05.96,12/12/18,06:59:05:96,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:06.15,12/12/18,06:59:06:15,-0.033115,-0.02736,-0.008251,,,
12/12/2018 6:59:06.38,12/12/18,06:59:06:38,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:06.59,12/12/18,06:59:06:59,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:06.79,12/12/18,06:59:06:79,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:06.99,12/12/18,06:59:06:99,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:07.19,12/12/18,06:59:07:19,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:07.49,12/12/18,06:59:07:49,-0.033565,-0.02736,-0.008211,,,
12/12/2018 6:59:07.69,12/12/18,06:59:07:69,-0.033565,-0.02736,-0.008211,,,
12/12/2018 6:59:07.88,12/12/18,06:59:07:88,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:08.16,12/12/18,06:59:08:16,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:08.47,12/12/18,06:59:08:47,-0.033565,-0.02736,-0.008251,,,
12/12/2018 6:59:08.68,12/12/18,06:59:08:68,-0.033565,-0.02732,-0.008211,,,
12/12/2018 6:59:08.86,12/12/18,06:59:08:86,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:09.16,12/12/18,06:59:09:16,-0.033415,-0.02736,-0.008171,,,
12/12/2018 6:59:09.27,12/12/18,06:59:09:27,-0.033415,-0.02736,-0.008171,,,
12/12/2018 6:59:09.49,12/12/18,06:59:09:49,-0.033415,-0.02736,-0.008171,,,
12/12/2018 6:59:09.69,12/12/18,06:59:09:69,-0.033115,-0.02736,-0.008211,,,
12/12/2018 6:59:09.88,12/12/18,06:59:09:88,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:10.19,12/12/18,06:59:10:19,-0.033265,-0.0274,-0.008211,,,
12/12/2018 6:59:10.38,12/12/18,06:59:10:38,-0.033565,-0.02736,-0.008171,,,
12/12/2018 6:59:10.60,12/12/18,06:59:10:60,-0.033565,-0.0274,-0.008211,,,
12/12/2018 6:59:10.80,12/12/18,06:59:10:80,-0.033415,-0.02736,-0.008171,,,
12/12/2018 6:59:10.99,12/12/18,06:59:10:99,-0.033715,-0.02732,-0.008211,,,
12/12/2018 6:59:11.28,12/12/18,06:59:11:28,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:11.39,12/12/18,06:59:11:39,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:11.61,12/12/18,06:59:11:61,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:11.78,12/12/18,06:59:11:78,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:12.06,12/12/18,06:59:12:06,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:12.38,12/12/18,06:59:12:38,-0.033565,-0.02736,-0.008211,,,
12/12/2018 6:59:12.56,12/12/18,06:59:12:56,-0.033715,-0.02736,-0.008211,,,
12/12/2018 6:59:12.78,12/12/18,06:59:12:78,-0.033715,-0.02736,-0.008171,,,
12/12/2018 6:59:12.95,12/12/18,06:59:12:95,-0.033565,-0.02736,-0.008211,,,
12/12/2018 6:59:13.16,12/12/18,06:59:13:16,-0.033565,-0.02736,-0.008211,,,
12/12/2018 6:59:13.45,12/12/18,06:59:13:45,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:13.65,12/12/18,06:59:13:65,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:13.84,12/12/18,06:59:13:84,-0.033565,-0.02736,-0.008211,,,
12/12/2018 6:59:14.06,12/12/18,06:59:14:06,-0.033565,-0.02736,-0.008171,,,
12/12/2018 6:59:14.26,12/12/18,06:59:14:26,-0.033565,-0.02736,-0.008211,,,
12/12/2018 6:59:14.47,12/12/18,06:59:14:47,-0.033565,-0.02736,-0.008211,,,
12/12/2018 6:59:14.75,12/12/18,06:59:14:75,-0.033715,-0.02736,-0.008211,,,
12/12/2018 6:59:14.97,12/12/18,06:59:14:97,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:15.18,12/12/18,06:59:15:18,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:15.36,12/12/18,06:59:15:36,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:15.65,12/12/18,06:59:15:65,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:15.76,12/12/18,06:59:15:76,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:16.09,12/12/18,06:59:16:09,-0.033415,-0.02736,-0.008171,,,
12/12/2018 6:59:16.29,12/12/18,06:59:16:29,-0.033565,-0.02736,-0.008211,,,
12/12/2018 6:59:16.49,12/12/18,06:59:16:49,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:16.70,12/12/18,06:59:16:70,-0.033565,-0.02736,-0.008171,,,
12/12/2018 6:59:16.90,12/12/18,06:59:16:90,-0.033265,-0.02736,-0.008251,,,
12/12/2018 6:59:17.20,12/12/18,06:59:17:20,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:17.40,12/12/18,06:59:17:40,-0.033265,-0.02736,-0.008251,,,
12/12/2018 6:59:17.59,12/12/18,06:59:17:59,-0.033265,-0.02736,-0.008251,,,
12/12/2018 6:59:17.80,12/12/18,06:59:17:80,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:17.99,12/12/18,06:59:17:99,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:18.21,12/12/18,06:59:18:21,-0.033265,-0.02736,-0.008251,,,
12/12/2018 6:59:18.41,12/12/18,06:59:18:41,-0.033865,-0.02736,-0.008211,,,
12/12/2018 6:59:18.60,12/12/18,06:59:18:60,-0.033715,-0.0274,-0.008211,,,
12/12/2018 6:59:18.90,12/12/18,06:59:18:90,-0.033715,-0.02736,-0.008211,,,
12/12/2018 6:59:19.01,12/12/18,06:59:19:01,-0.033565,-0.0274,-0.008211,,,
12/12/2018 6:59:19.32,12/12/18,06:59:19:32,-0.033565,-0.0274,-0.008251,,,
12/12/2018 6:59:19.52,12/12/18,06:59:19:52,-0.033565,-0.0274,-0.008211,,,
12/12/2018 6:59:19.71,12/12/18,06:59:19:71,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:20.02,12/12/18,06:59:20:02,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:20.14,12/12/18,06:59:20:14,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:20.33,12/12/18,06:59:20:33,-0.033265,-0.0274,-0.008211,,,
12/12/2018 6:59:20.53,12/12/18,06:59:20:53,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:20.72,12/12/18,06:59:20:72,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:21.02,12/12/18,06:59:21:02,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:21.13,12/12/18,06:59:21:13,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:21.44,12/12/18,06:59:21:44,-0.033415,-0.0274,-0.008211,,,
12/12/2018 6:59:21.64,12/12/18,06:59:21:64,-0.033265,-0.0274,-0.008211,,,
12/12/2018 6:59:21.83,12/12/18,06:59:21:83,-0.033415,-0.0274,-0.008211,,,
12/12/2018 6:59:22.13,12/12/18,06:59:22:13,-0.033565,-0.0274,-0.008211,,,
12/12/2018 6:59:22.23,12/12/18,06:59:22:23,-0.033565,-0.0274,-0.008211,,,
12/12/2018 6:59:22.45,12/12/18,06:59:22:45,-0.033565,-0.02736,-0.008251,,,
12/12/2018 6:59:22.67,12/12/18,06:59:22:67,-0.033415,-0.0274,-0.008251,,,
12/12/2018 6:59:22.87,12/12/18,06:59:22:87,-0.033565,-0.02736,-0.008211,,,
12/12/2018 6:59:23.14,12/12/18,06:59:23:14,-0.033415,-0.0274,-0.008251,,,
12/12/2018 6:59:23.42,12/12/18,06:59:23:42,-0.033565,-0.0274,-0.008211,,,
12/12/2018 6:59:23.64,12/12/18,06:59:23:64,-0.033415,-0.0274,-0.008211,,,
12/12/2018 6:59:23.83,12/12/18,06:59:23:83,-0.033415,-0.0274,-0.008251,,,
12/12/2018 6:59:24.04,12/12/18,06:59:24:04,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:24.34,12/12/18,06:59:24:34,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:24.53,12/12/18,06:59:24:53,-0.033415,-0.0274,-0.008211,,,
12/12/2018 6:59:24.73,12/12/18,06:59:24:73,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:24.93,12/12/18,06:59:24:93,-0.033415,-0.02736,-0.008251,,,
12/12/2018 6:59:25.12,12/12/18,06:59:25:12,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:25.32,12/12/18,06:59:25:32,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:25.53,12/12/18,06:59:25:53,-0.033265,-0.02736,-0.008251,,,
12/12/2018 6:59:25.81,12/12/18,06:59:25:81,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:26.10,12/12/18,06:59:26:10,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:26.40,12/12/18,06:59:26:40,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:26.51,12/12/18,06:59:26:51,-0.033265,-0.02736,-0.008251,,,
12/12/2018 6:59:26.70,12/12/18,06:59:26:70,-0.033415,-0.0274,-0.008251,,,
12/12/2018 6:59:26.90,12/12/18,06:59:26:90,-0.033415,-0.02736,-0.008211,,,
12/12/2018 6:59:27.10,12/12/18,06:59:27:10,-0.033415,-0.0274,-0.008211,,,
12/12/2018 6:59:27.30,12/12/18,06:59:27:30,-0.033415,-0.02736,-0.008291,,,
12/12/2018 6:59:27.60,12/12/18,06:59:27:60,-0.033715,-0.0274,-0.008211,,,
12/12/2018 6:59:27.82,12/12/18,06:59:27:82,-0.033415,-0.02736,-0.008251,,,
12/12/2018 6:59:28.02,12/12/18,06:59:28:02,-0.033415,-0.02736,-0.008251,,,
12/12/2018 6:59:28.21,12/12/18,06:59:28:21,-0.033265,-0.02736,-0.008251,,,
12/12/2018 6:59:28.41,12/12/18,06:59:28:41,-0.033415,-0.02736,-0.008251,,,
12/12/2018 6:59:28.71,12/12/18,06:59:28:71,-0.033715,-0.02736,-0.008251,,,
12/12/2018 6:59:28.93,12/12/18,06:59:28:93,-0.033715,-0.02736,-0.008211,,,
12/12/2018 6:59:29.13,12/12/18,06:59:29:13,-0.033565,-0.02736,-0.008251,,,
12/12/2018 6:59:29.32,12/12/18,06:59:29:32,-0.033265,-0.02736,-0.008251,,,
12/12/2018 6:59:29.54,12/12/18,06:59:29:54,-0.033415,-0.0274,-0.008251,,,
12/12/2018 6:59:29.83,12/12/18,06:59:29:83,-0.033415,-0.02736,-0.008251,,,
12/12/2018 6:59:30.05,12/12/18,06:59:30:05,-0.033265,-0.02736,-0.008251,,,
12/12/2018 6:59:30.22,12/12/18,06:59:30:22,-0.033265,-0.02736,-0.008251,,,
12/12/2018 6:59:30.44,12/12/18,06:59:30:44,-0.033415,-0.02736,-0.008251,,,
12/12/2018 6:59:30.64,12/12/18,06:59:30:64,-0.033415,-0.02736,-0.008251,,,
12/12/2018 6:59:30.85,12/12/18,06:59:30:85,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:31.05,12/12/18,06:59:31:05,-0.033265,-0.02736,-0.008211,,,
12/12/2018 6:59:31.25,12/12/18,06:59:31:25,-0.033265,-0.02736,-0.008251,,,
12/12/2018 6:59:31.53,12/12/18,06:59:31:53,-0.033415,-0.02732,-0.008251,,,
12/12/2018 6:59:31.74,12/12/18,06:59:31:74,-0.033415,-0.02736,-0.008251,,,
12/12/2018 6:59:32.03,12/12/18,06:59:32:03,-0.033565,-0.02736,-0.008211,,,
12/12/2018 6:59:32.25,12/12/18,06:59:32:25,-0.033415,-0.02736,-0.008251,,,
12/12/2018 6:59:32.42,12/12/18,06:59:32:42,-0.033565,-0.02736,-0.008211,,,
12/12/2018 6:59:32.62,12/12/18,06:59:32:62,-0.033565,-0.02736,-0.008251,,,
12/12/2018 6:59:33.01,12/12/18,06:59:33:01,-0.033565,-0.02736,-0.008251,,,
12/12/2018 6:59:33.14,12/12/18,06:59:33:14,-0.033715,-0.02736,-0.008211,,,
12/12/2018 6:59:33.33,12/12/18,06:59:33:33,-0.033715,-0.0274,-0.008211,,,
12/12/2018 6:59:33.53,12/12/18,06:59:33:53,-0.033565,-0.02736,-0.008211,,,
12/12/2018 6:59:33.72,12/12/18,06:59:33:72,-0.033565,-0.02736,-0.008211,,,
12/12/2018 6:59:34.09,12/12/18,06:59:34:09,-0.033565,-0.02736,-0.008251,,,
12/12/2018 6:59:34.31,12/12/18,06:59:34:31,-0.033265,-0.0274,-0.008211,,,
12/12/2018 6:59:34.51,12/12/18,06:59:34:51,-0.033265,-0.02736,-0.008251,,,
12/12/2018 6:59:34.70,12/12/18,06:59:34:70,-0.033115,-0.02736,-0.008251,,,
12/12/2018 6:59:34.90,12/12/18,06:59:34:90,-0.032965,-0.0274,-0.008251,,,
12/12/2018 6:59:35.21,12/12/18,06:59:35:21,-0.033115,-0.02736,-0.008251,,,
12/12/2018 6:59:35.42,12/12/18,06:59:35:42,-0.033265,-0.0274,-0.008251,,,
12/12/2018 6:59:35.64,12/12/18,06:59:35:64,-0.033415,-0.0274,-0.008291,,,
12/12/2018 6:59:35.84,12/12/18,06:59:35:84,-0.033415,-0.02736,-0.008251,,,
12/12/2018 6:59:36.06,12/12/18,06:59:36:06,-0.033415,-0.0274,-0.008251,,,
12/12/2018 6:59:36.37,12/12/18,06:59:36:37,-0.033115,-0.02736,-0.008291,,,
12/12/2018 6:59:36.49,12/12/18,06:59:36:49,-0.033115,-0.0274,-0.008291,,,
12/12/2018 6:59:36.66,12/12/18,06:59:36:66,-0.033265,-0.02736,-0.008291,,,
12/12/2018 6:59:36.87,12/12/18,06:59:36:87,-0.033265,-0.02736,-0.008251,,,
12/12/2018 6:59:37.16,12/12/18,06:59:37:16,-0.033115,-0.0274,-0.008291,,,
12/12/2018 6:59:37.48,12/12/18,06:59:37:48,-0.033265,-0.02736,-0.008291,,,
12/12/2018 6:59:37.60,12/12/18,06:59:37:60,-0.033115,-0.02736,-0.008291,,,
12/12/2018 6:59:37.77,12/12/18,06:59:37:77,-0.033415,-0.02736,-0.008331,,,
12/12/2018 6:59:37.98,12/12/18,06:59:37:98,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:38.29,12/12/18,06:59:38:29,-0.033265,-0.02736,-0.008291,,,
12/12/2018 6:59:38.58,12/12/18,06:59:38:58,-0.033115,-0.02736,-0.008331,,,
12/12/2018 6:59:38.80,12/12/18,06:59:38:80,-0.033265,-0.02736,-0.008291,,,
12/12/2018 6:59:39.00,12/12/18,06:59:39:00,-0.033115,-0.02732,-0.008291,,,
12/12/2018 6:59:39.19,12/12/18,06:59:39:19,-0.033565,-0.0274,-0.008291,,,
12/12/2018 6:59:39.41,12/12/18,06:59:39:41,-0.033415,-0.02736,-0.008331,,,
12/12/2018 6:59:39.71,12/12/18,06:59:39:71,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:39.91,12/12/18,06:59:39:91,-0.033265,-0.0274,-0.008331,,,
12/12/2018 6:59:40.11,12/12/18,06:59:40:11,-0.033115,-0.02736,-0.008331,,,
12/12/2018 6:59:40.30,12/12/18,06:59:40:30,-0.033415,-0.0274,-0.008291,,,
12/12/2018 6:59:40.52,12/12/18,06:59:40:52,-0.033415,-0.0274,-0.008291,,,
12/12/2018 6:59:40.83,12/12/18,06:59:40:83,-0.033565,-0.0274,-0.008331,,,
12/12/2018 6:59:41.03,12/12/18,06:59:41:03,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:41.20,12/12/18,06:59:41:20,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:41.39,12/12/18,06:59:41:39,-0.033415,-0.02736,-0.008331,,,
12/12/2018 6:59:41.61,12/12/18,06:59:41:61,-0.033265,-0.02736,-0.008291,,,
12/12/2018 6:59:41.83,12/12/18,06:59:41:83,-0.033415,-0.02736,-0.008331,,,
12/12/2018 6:59:42.06,12/12/18,06:59:42:06,-0.033265,-0.02736,-0.008291,,,
12/12/2018 6:59:42.27,12/12/18,06:59:42:27,-0.033415,-0.02736,-0.008331,,,
12/12/2018 6:59:42.45,12/12/18,06:59:42:45,-0.033415,-0.02736,-0.008331,,,
12/12/2018 6:59:42.66,12/12/18,06:59:42:66,-0.033415,-0.02736,-0.008291,,,
12/12/2018 6:59:42.88,12/12/18,06:59:42:88,-0.033415,-0.02736,-0.008331,,,
12/12/2018 6:59:43.06,12/12/18,06:59:43:06,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:43.27,12/12/18,06:59:43:27,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:43.48,12/12/18,06:59:43:48,-0.033115,-0.02736,-0.008331,,,
12/12/2018 6:59:43.67,12/12/18,06:59:43:67,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:44.05,12/12/18,06:59:44:05,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:44.26,12/12/18,06:59:44:26,-0.033415,-0.0274,-0.008331,,,
12/12/2018 6:59:44.48,12/12/18,06:59:44:48,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:44.65,12/12/18,06:59:44:65,-0.033415,-0.0274,-0.008291,,,
12/12/2018 6:59:44.86,12/12/18,06:59:44:86,-0.033115,-0.0274,-0.008291,,,
12/12/2018 6:59:45.08,12/12/18,06:59:45:08,-0.033115,-0.02736,-0.008291,,,
12/12/2018 6:59:45.29,12/12/18,06:59:45:29,-0.033115,-0.02736,-0.008291,,,
12/12/2018 6:59:45.50,12/12/18,06:59:45:50,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:45.68,12/12/18,06:59:45:68,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:45.89,12/12/18,06:59:45:89,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:46.10,12/12/18,06:59:46:10,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:46.39,12/12/18,06:59:46:39,-0.033115,-0.02736,-0.008331,,,
12/12/2018 6:59:46.59,12/12/18,06:59:46:59,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:46.81,12/12/18,06:59:46:81,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:47.10,12/12/18,06:59:47:10,-0.033415,-0.02736,-0.008291,,,
12/12/2018 6:59:47.21,12/12/18,06:59:47:21,-0.033115,-0.02736,-0.008331,,,
12/12/2018 6:59:47.40,12/12/18,06:59:47:40,-0.033115,-0.0274,-0.008331,,,
12/12/2018 6:59:47.60,12/12/18,06:59:47:60,-0.033265,-0.0274,-0.008331,,,
12/12/2018 6:59:47.90,12/12/18,06:59:47:90,-0.033115,-0.02736,-0.008371,,,
12/12/2018 6:59:48.20,12/12/18,06:59:48:20,-0.032965,-0.02736,-0.008371,,,
12/12/2018 6:59:48.41,12/12/18,06:59:48:41,-0.033415,-0.02736,-0.008331,,,
12/12/2018 6:59:48.62,12/12/18,06:59:48:62,-0.033565,-0.0274,-0.008331,,,
12/12/2018 6:59:48.80,12/12/18,06:59:48:80,-0.033565,-0.02736,-0.008371,,,
12/12/2018 6:59:49.10,12/12/18,06:59:49:10,-0.033565,-0.02736,-0.008331,,,
12/12/2018 6:59:49.30,12/12/18,06:59:49:30,-0.033115,-0.02736,-0.008331,,,
12/12/2018 6:59:49.52,12/12/18,06:59:49:52,-0.033265,-0.02736,-0.008371,,,
12/12/2018 6:59:49.71,12/12/18,06:59:49:71,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:49.91,12/12/18,06:59:49:91,-0.033265,-0.02736,-0.008331,,,
12/12/2018 6:59:50.13,12/12/18,06:59:50:13,-0.033415,-0.02732,-0.008371,,,
12/12/2018 6:59:50.35,12/12/18,06:59:50:35,-0.033115,-0.02736,-0.008331,,,
12/12/2018 6:59:50.54,12/12/18,06:59:50:54,-0.033265,-0.02736,-0.008371,,,
12/12/2018 6:59:50.74,12/12/18,06:59:50:74,-0.033415,-0.02736,-0.008371,,,
12/12/2018 6:59:50.93,12/12/18,06:59:50:93,-0.033115,-0.02736,-0.008331,,,
12/12/2018 6:59:51.13,12/12/18,06:59:51:13,-0.033265,-0.02736,-0.008371,,,
12/12/2018 6:59:51.33,12/12/18,06:59:51:33,-0.032815,-0.02736,-0.008331,,,
12/12/2018 6:59:51.64,12/12/18,06:59:51:64,-0.032965,-0.0274,-0.008371,,,
12/12/2018 6:59:51.85,12/12/18,06:59:51:85,-0.033415,-0.02736,-0.008371,,,
12/12/2018 6:59:52.03,12/12/18,06:59:52:03,-0.033265,-0.02736,-0.008371,,,
12/12/2018 6:59:52.24,12/12/18,06:59:52:24,-0.033415,-0.02736,-0.008371,,,
12/12/2018 6:59:52.63,12/12/18,06:59:52:63,-0.032965,-0.02736,-0.008371,,,
12/12/2018 6:59:52.83,12/12/18,06:59:52:83,-0.033265,-0.02736,-0.008371,,,
12/12/2018 6:59:53.00,12/12/18,06:59:53:00,-0.033115,-0.02736,-0.008412,,,
12/12/2018 6:59:53.22,12/12/18,06:59:53:22,-0.033115,-0.02736,-0.008371,,,
12/12/2018 6:59:53.41,12/12/18,06:59:53:41,-0.033265,-0.02736,-0.008371,,,
12/12/2018 6:59:53.70,12/12/18,06:59:53:70,-0.033265,-0.02736,-0.008412,,,
12/12/2018 6:59:53.81,12/12/18,06:59:53:81,-0.033265,-0.02736,-0.008412,,,
12/12/2018 6:59:54.03,12/12/18,06:59:54:03,-0.033265,-0.02736,-0.008371,,,
12/12/2018 6:59:54.25,12/12/18,06:59:54:25,-0.033265,-0.02736,-0.008371,,,
12/12/2018 6:59:54.45,12/12/18,06:59:54:45,-0.033415,-0.02736,-0.008371,,,
12/12/2018 6:59:54.72,12/12/18,06:59:54:72,-0.033265,-0.02736,-0.008371,,,
12/12/2018 6:59:55.00,12/12/18,06:59:55:00,-0.033265,-0.02736,-0.008371,,,
12/12/2018 6:59:55.22,12/12/18,06:59:55:22,-0.033265,-0.02736,-0.008371,,,
12/12/2018 6:59:55.40,12/12/18,06:59:55:40,-0.033265,-0.02736,-0.008371,,,
12/12/2018 6:59:55.79,12/12/18,06:59:55:79,-0.033265,-0.02736,-0.008412,,,
12/12/2018 6:59:56.00,12/12/18,06:59:56:00,-0.032965,-0.02736,-0.008371,,,
12/12/2018 6:59:56.20,12/12/18,06:59:56:20,-0.033265,-0.02736,-0.008371,,,
12/12/2018 6:59:56.39,12/12/18,06:59:56:39,-0.033265,-0.02736,-0.008371,,,
12/12/2018 6:59:56.59,12/12/18,06:59:56:59,-0.033265,-0.02736,-0.008371,,,
12/12/2018 6:59:56.79,12/12/18,06:59:56:79,-0.033115,-0.02732,-0.008412,,,
12/12/2018 6:59:56.99,12/12/18,06:59:56:99,-0.033115,-0.02732,-0.008371,,,
12/12/2018 6:59:57.20,12/12/18,06:59:57:20,-0.033265,-0.02732,-0.008412,,,
12/12/2018 6:59:57.41,12/12/18,06:59:57:41,-0.033265,-0.02732,-0.008412,,,
12/12/2018 6:59:57.62,12/12/18,06:59:57:62,-0.033115,-0.02736,-0.008371,,,
12/12/2018 6:59:57.85,12/12/18,06:59:57:85,-0.033115,-0.02732,-0.008412,,,
12/12/2018 6:59:58.02,12/12/18,06:59:58:02,-0.033115,-0.02736,-0.008412,,,
12/12/2018 6:59:58.23,12/12/18,06:59:58:23,-0.033265,-0.02736,-0.008412,,,
12/12/2018 6:59:58.44,12/12/18,06:59:58:44,-0.033265,-0.02736,-0.008412,,,
12/12/2018 6:59:58.63,12/12/18,06:59:58:63,-0.033265,-0.02736,-0.008412,,,
12/12/2018 6:59:58.93,12/12/18,06:59:58:93,-0.033565,-0.02732,-0.008412,,,
12/12/2018 6:59:59.05,12/12/18,06:59:59:05,-0.033565,-0.02732,-0.008412,,,
12/12/2018 6:59:59.26,12/12/18,06:59:59:26,-0.033265,-0.02736,-0.008412,,,
12/12/2018 6:59:59.47,12/12/18,06:59:59:47,-0.033565,-0.02736,-0.008371,,,
12/12/2018 6:59:59.65,12/12/18,06:59:59:65,-0.033265,-0.02736,-0.008412,,,
12/12/2018 6:59:59.94,12/12/18,06:59:59:94,-0.033415,-0.02736,-0.008371,,,
12/12/2018 7:00:00.05,12/12/18,07:00:00:05,-0.033415,-0.02736,-0.008371,,,
12/12/2018 7:00:00.25,12/12/18,07:00:00:25,-0.033265,-0.02736,-0.008371,,,
12/12/2018 7:00:00.46,12/12/18,07:00:00:46,-0.033565,-0.02736,-0.008371,,,
12/12/2018 7:00:00.77,12/12/18,07:00:00:77,-0.033415,-0.02732,-0.008371,,,
12/12/2018 7:00:01.08,12/12/18,07:00:01:08,-0.032965,-0.02732,-0.008371,,,
12/12/2018 7:00:01.19,12/12/18,07:00:01:19,-0.033565,-0.02732,-0.008371,,,
12/12/2018 7:00:01.38,12/12/18,07:00:01:38,-0.033415,-0.02732,-0.008371,,,
12/12/2018 7:00:01.60,12/12/18,07:00:01:60,-0.032815,-0.02732,-0.008371,,,
12/12/2018 7:00:01.80,12/12/18,07:00:01:80,-0.033265,-0.02732,-0.008371,,,
12/12/2018 7:00:02.09,12/12/18,07:00:02:09,-0.033265,-0.02736,-0.008371,,,
12/12/2018 7:00:02.20,12/12/18,07:00:02:20,-0.033415,-0.02732,-0.008412,,,
12/12/2018 7:00:02.39,12/12/18,07:00:02:39,-0.033115,-0.02736,-0.008412,,,
12/12/2018 7:00:02.61,12/12/18,07:00:02:61,-0.033265,-0.02736,-0.008371,,,
12/12/2018 7:00:02.83,12/12/18,07:00:02:83,-0.033115,-0.02732,-0.008412,,,
12/12/2018 7:00:03.00,12/12/18,07:00:03:00,-0.033115,-0.02732,-0.008412,,,
12/12/2018 7:00:03.20,12/12/18,07:00:03:20,-0.033115,-0.02732,-0.008412,,,
12/12/2018 7:00:03.48,12/12/18,07:00:03:48,-0.033265,-0.02736,-0.008412,,,
12/12/2018 7:00:03.70,12/12/18,07:00:03:70,-0.033265,-0.02736,-0.008412,,,
12/12/2018 7:00:03.89,12/12/18,07:00:03:89,-0.033115,-0.02736,-0.008412,,,
12/12/2018 7:00:04.09,12/12/18,07:00:04:09,-0.033265,-0.02736,-0.008412,,,
